CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713399583,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865,2097,27768,0.902,8636,74,0.947,0.07
709608708,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500,2517,3983,0.915,9451,79,0.646,0.387
709977933,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959,199,9760,1.003,8517,60,0.5,0.02
710590683,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127,0,16127,0.769,7729,82,1,0
710081208,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935,0,4935,0.713,7886,64,0.882,0
711460458,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973,0,10973,0.792,10583,75,0.786,0
710047533,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516,2201,32315,0.978,8614,63,0.75,0.064
716708583,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684,0,7684,0.61,7667,68,0.789,0
712766208,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516,0,34516,0.732,8603,84,0.615,0
715150983,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021,0,26021,1.04,8898,60,0.538,0
714879483,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929,542,3387,0.811,7773,64,0.73,0.138
714919308,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135,0,8135,0.841,8620,67,0.971,0
717774333,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431,0,8431,0.222,5189,57,0.357,0
759584958,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004,2418,30586,0.923,10156,72,0.946,0.073
709660233,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526,2429,1097,0.712,7775,63,0.909,0.689
712627083,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768,0,5768,0.924,9867,78,0.902,0
711433908,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491,0,9491,1.056,9061,51,1.684,0
712509108,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164,532,14632,0.858,8356,68,0.478,0.035
711745233,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894,0,13894,0.845,9351,69,0.533,0
710721858,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542,0,5542,0.808,8246,59,0.639,0
712457208,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718,0,22718,0.747,8100,77,0.833,0
713934633,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423,2517,1906,0.84,8935,87,0.933,0.569
714945708,33,M,4,College,Single,$40K - $60K,Silver,20,2,1,3,15977,0,15977,0.702,7745,64,0.684,0
714524583,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240,1534,21706,0.971,9441,82,0.907,0.066
714199008,50,M,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081,492,15589,0.204,6100,61,0.564,0.031
719326758,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,3,2,4353,1489,2864,0.945,9226,85,1.073,0.342
718840833,49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601,0,4601,0.962,9610,76,0.689,0
709566408,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458,0,4458,0.935,9640,70,0.707,0
715020933,44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,15944,0,15944,0.919,9360,67,0.763,0
711149133,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377,2517,1860,0.941,8759,74,0.609,0.575
716832858,46,M,3,Graduate,Married,$60K - $80K,Blue,34,1,2,4,4930,159,4771,0.592,7412,60,0.579,0.032
715154058,49,F,0,Unknown,Married,Less than $40K,Blue,39,1,3,3,4982,2517,2465,0.903,9274,65,0.857,0.505
789497283,50,M,2,High School,Single,$120K +,Blue,42,1,3,2,34162,1723,32439,0.429,7572,56,0.697,0.05
714544908,56,M,4,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,6224,0,6224,0.92,8979,68,0.581,0
714677583,50,F,3,Doctorate,Single,Unknown,Blue,36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0
715493733,53,M,2,Graduate,Married,$40K - $60K,Blue,36,2,3,4,5735,0,5735,1.009,9088,64,0.684,0
827440458,48,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,9524,1449,8075,0.559,7527,58,0.657,0.152
720128658,49,M,1,Uneducated,Single,$120K +,Blue,30,5,3,3,5181,0,5181,0.83,8943,68,1,0
770038983,37,M,4,High School,Single,$60K - $80K,Silver,31,1,3,3,28831,2517,26314,0.77,8688,69,0.769,0.087
714684108,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,2,4,4169,534,3635,0.836,8565,70,0.795,0.128
779134458,33,F,1,Doctorate,Single,Less than $40K,Blue,15,1,1,3,3709,1180,2529,0.645,8130,74,0.897,0.318
710066133,30,M,0,Graduate,Single,Less than $40K,Silver,36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
718614183,43,F,4,High School,Unknown,Less than $40K,Silver,31,6,2,2,13651,0,13651,1.046,9772,71,0.775,0
709865883,38,M,2,High School,Divorced,$60K - $80K,Silver,25,1,2,3,26794,821,25973,0.848,8788,58,0.933,0.031
717390408,49,F,4,Uneducated,Married,$40K - $60K,Blue,36,5,2,3,4167,0,4167,0.581,7590,87,0.776,0
713281833,37,M,3,Unknown,Single,$40K - $60K,Blue,29,6,2,3,13589,2517,11072,0.941,9456,79,1.026,0.185
720328983,52,F,5,Unknown,Married,Less than $40K,Blue,36,4,3,3,9611,0,9611,0.84,7636,64,0.829,0
713437008,40,F,3,Graduate,Married,Unknown,Blue,25,1,2,3,6888,1878,5010,1.059,9038,64,0.829,0.273
716644008,55,M,3,Graduate,Single,$120K +,Silver,36,4,3,4,34516,0,34516,1.007,9931,70,0.75,0
717185658,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754,0,22754,0.799,8531,77,0.791,0
709646433,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043,743,4300,0.805,10170,66,0.784,0.147
713924283,61,M,0,Graduate,Single,$60K - $80K,Blue,54,2,1,4,11859,1644,10215,0.866,8930,79,0.837,0.139
714471183,47,M,4,Graduate,Divorced,$80K - $120K,Blue,39,4,3,4,17504,476,17028,0.892,10468,66,0.737,0.027
708564858,33,M,2,College,Married,$120K +,Gold,20,2,1,4,34516,0,34516,1.004,9338,73,0.622,0
713733633,27,M,0,High School,Divorced,$60K - $80K,Blue,36,2,3,2,13303,2517,10786,0.929,10219,85,0.809,0.189
713755458,50,M,1,Unknown,Unknown,$80K - $120K,Blue,36,6,3,4,9959,952,9007,0.825,10310,63,1.1,0.096
716893683,55,F,3,Uneducated,Single,Unknown,Blue,47,4,3,3,14657,2517,12140,0.166,6009,53,0.514,0.172
710638233,41,M,2,Unknown,Divorced,$40K - $60K,Blue,25,4,2,3,4277,2186,2091,0.804,8764,69,0.683,0.511
716506083,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409,0,5409,0.819,10291,60,0.818,0
717406983,30,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,3,5281,0,5281,0.535,8395,62,0.722,0
714337233,43,F,2,Graduate,Married,Less than $40K,Silver,25,6,2,4,10388,1961,8427,0.703,10294,61,0.649,0.189
